task,queueing
0x7fb90c0020b0,16036
0x7fb90c0020b0,44
0x7fb8f800f540,6
0x7fb90c0020b0,2891
0x7fb8f800f980,6
0x7fb90c0020b0,2650
0x7fb8f800f540,12
0x7fb8f800ed10,15
0x7fb90c0020b0,25705
0x7fb8f800f540,20
0x7fb8f800f980,24
0x7fb8f8016b00,27
0x7fb8f80113f0,30
0x7fb90c0020b0,48074
0x7fb8f800f980,12
0x7fb8f8014470,15
0x7fb90c0020b0,21648
0x7fb8f800f980,6
0x7fb90c0020b0,2633
0x7fb8f8014470,6
0x7fb90c0020b0,10
0x7fb90c0020b0,45
0x7fb8f800f980,8
0x7fb90c0020b0,10922
0x7fb8f8014470,12
0x7fb8f8016b00,15
0x7fb90c0020b0,16033
0x7fb90c0020b0,39
0x7fb8f8014470,6
0x7fb90c0020b0,10
0x7fb90c0020b0,33
0x7fb8f8016b00,7
0x7fb90c0020b0,10
0x7fb90c0020b0,37
0x7fb8f8014470,6
0x7fb90c0020b0,10
0x7fb90c0020b0,38
0x7fb8f8016b00,5
0x7fb90c0020b0,10
0x7fb90c0020b0,49
0x7fb8f8014470,7
0x7fb90c0020b0,11
0x7fb90c0020b0,43
0x7fb8f8016b00,6
0x7fb90c0020b0,10
0x7fb90c0020b0,36
0x7fb8f8014470,7
0x7fb90c0020b0,8863
0x7fb8f8016b00,6
0x7fb90c0020b0,10653
0x7fb8f8014470,21
0x7fb8f800f980,32
0x7fb8f8017990,35
0x7fb8f8015020,37
0x7fb90c0020b0,59760
0x7fb8f800f980,25
0x7fb8f800ed10,29
0x7fb8f800f540,37
0x7fb8f8015020,40
0x7fb8f800f820,43
0x7fb90c0020b0,64084
0x7fb8f800f980,7
0x7fb90c0020b0,2503
0x7fb8f800ed10,6
0x7fb90c0020b0,10
0x7fb90c0020b0,45
0x7fb8f800f980,11
0x7fb90c0020b0,10
0x7fb90c0020b0,43
0x7fb8f800ed10,6
0x7fb90c0020b0,17
0x7fb90c0020b0,47
0x7fb8f800f980,12
0x7fb90c0020b0,10941
0x7fb8f800ed10,7
0x7fb90c0020b0,10
0x7fb90c0020b0,44
0x7fb8f800f980,6
0x7fb90c0020b0,13891
0x7fb8f800ed10,6
0x7fb90c0020b0,10
0x7fb90c0020b0,50
0x7fb8f800f980,11
0x7fb90c0020b0,10
0x7fb90c0020b0,46
0x7fb8f800ed10,10
0x7fb90c0020b0,17
0x7fb90c0020b0,42
0x7fb8f800f980,6
0x7fb90c0020b0,4878
0x7fb8f800ed10,7
0x7fb90c0020b0,10
0x7fb90c0020b0,45
0x7fb8f800f980,5
0x7fb90c0020b0,30
0x7fb90c0020b0,45
0x7fb8f800ed10,6
0x7fb90c0020b0,10
0x7fb90c0020b0,38
0x7fb8f800f980,7
0x7fb90c0020b0,10
0x7fb90c0020b0,39
0x7fb8f800ed10,5
0x7fb90c0020b0,14915
0x7fb8f800f980,6
0x7fb90c0020b0,6585
0x7fb8f800ed10,11
0x7fb8f8016b00,15
0x7fb90c0020b0,24697
0x7fb8f800ed10,7
0x7fb90c0020b0,6643
0x7fb8f8016b00,12
0x7fb8f800f980,15
0x7fb90c0020b0,19576
0x7fb8f8016b00,11
0x7fb8f800ed10,16
0x7fb90c0020b0,16035
0x7fb8f8016b00,11
0x7fb8f800f980,15
0x7fb90c0020b0,16028
0x7fb90c0020b0,47
0x7fb8f8016b00,11
0x7fb90c0020b0,14953
0x7fb8f800f980,17
0x7fb8f800ed10,16
0x7fb90c0020b0,17600
0x7fb8f800f980,11
0x7fb8f8016b00,15
0x7fb90c0020b0,21688
0x7fb8f800f980,25
0x7fb8f800ed10,24
0x7fb8f8014470,27
0x7fb8f800f540,30
0x7fb90c0020b0,48070
0x7fb8f800ed10,11
0x7fb8f8017990,22
0x7fb90c0020b0,25666
0x7fb8f800ed10,11
0x7fb8f8014470,15
0x7fb90c0020b0,16028
0x7fb90c0020b0,47
0x7fb8f800ed10,10
0x7fb90c0020b0,843
0x7fb8f8014470,6
0x7fb90c0020b0,11
0x7fb90c0020b0,40
0x7fb8f800ed10,6
0x7fb90c0020b0,10
0x7fb90c0020b0,42
0x7fb8f8014470,5
0x7fb90c0020b0,11
0x7fb90c0020b0,47
0x7fb8f800ed10,10
0x7fb90c0020b0,10
0x7fb90c0020b0,47
0x7fb8f8014470,12
0x7fb90c0020b0,14973
0x7fb8f800ed10,12
0x7fb8f8017990,21
0x7fb90c0020b0,16028
0x7fb90c0020b0,46
0x7fb8f800ed10,10
0x7fb90c0020b0,9938
0x7fb8f8017990,7
0x7fb90c0020b0,9
0x7fb90c0020b0,53
0x7fb8f800ed10,11
0x7fb90c0020b0,10
0x7fb90c0020b0,41
0x7fb8f8017990,5
0x7fb90c0020b0,10
0x7fb90c0020b0,42
0x7fb8f800ed10,6
0x7fb90c0020b0,1834
0x7fb8f8017990,11
0x7fb90c0020b0,11766
0x7fb8f800ed10,10
0x7fb90c0020b0,11
0x7fb90c0020b0,39
0x7fb8f8017990,6
0x7fb90c0020b0,10
0x7fb90c0020b0,50
0x7fb8f800ed10,13
0x7fb8f8014470,19
0x7fb90c0020b0,25794
0x7fb8f800ed10,21
0x7fb8f8017990,24
0x7fb8f80141a0,27
0x7fb8f800f540,30
0x7fb90c0020b0,48065
0x7fb8f800ed10,11
0x7fb8f8010de0,16
0x7fb90c0020b0,16028
0x7fb8f800ed10,7
0x7fb90c0020b0,13670
0x7fb8f8010de0,11
0x7fb8f8017990,15
0x7fb90c0020b0,25679
0x7fb8f8010de0,11
0x7fb8f800ed10,15
0x7fb90c0020b0,29736
0x7fb8f8010de0,6
0x7fb90c0020b0,15806
0x7fb8f800ed10,20
0x7fb8f8017990,24
0x7fb8f8014470,27
0x7fb8f800f540,30
0x7fb90c0020b0,50730
0x7fb8f8017990,11
0x7fb8f8012a10,16
0x7fb90c0020b0,16653
0x7fb8f8017990,11
0x7fb8f8014470,15
0x7fb90c0020b0,16028
0x7fb8f8017990,6
0x7fb90c0020b0,10
0x7fb90c0020b0,40
0x7fb8f8014470,5
0x7fb90c0020b0,15002
0x7fb8f8017990,7
0x7fb90c0020b0,10
0x7fb90c0020b0,40
0x7fb8f8014470,6
0x7fb90c0020b0,15007
0x7fb8f8017990,11
0x7fb8f8012a10,15
0x7fb90c0020b0,16034
0x7fb8f8017990,6
0x7fb90c0020b0,8638
0x7fb8f8012a10,7
0x7fb90c0020b0,13657
0x7fb8f8017990,6
0x7fb90c0020b0,9693
0x7fb8f8012a10,11
0x7fb8f8014470,21
0x7fb90c0020b0,17602
0x7fb8f8012a10,7
0x7fb90c0020b0,9
0x7fb90c0020b0,42
0x7fb8f8014470,6
0x7fb90c0020b0,18
0x7fb90c0020b0,47
0x7fb8f8012a10,10
0x7fb90c0020b0,11960
0x7fb8f8014470,7
0x7fb90c0020b0,10
0x7fb90c0020b0,46
0x7fb8f8012a10,9
0x7fb90c0020b0,863
0x7fb8f8014470,7
0x7fb90c0020b0,10
0x7fb90c0020b0,41
0x7fb8f8012a10,5
0x7fb90c0020b0,10
0x7fb90c0020b0,42
0x7fb8f8014470,6
0x7fb90c0020b0,10
0x7fb90c0020b0,40
0x7fb8f8012a10,6
0x7fb90c0020b0,11
0x7fb90c0020b0,38
0x7fb8f8014470,6
0x7fb90c0020b0,11
0x7fb90c0020b0,41
0x7fb8f8012a10,5
0x7fb90c0020b0,17
0x7fb90c0020b0,46
0x7fb8f8014470,5
0x7fb90c0020b0,10
0x7fb90c0020b0,38
0x7fb8f8012a10,5
0x7fb90c0020b0,13890
0x7fb8f8014470,7
0x7fb90c0020b0,15820
0x7fb8f8012a10,7
0x7fb90c0020b0,11699
0x7fb8f8014470,6
0x7fb90c0020b0,6655
0x7fb8f8012a10,6
0x7fb90c0020b0,10
0x7fb90c0020b0,45
0x7fb8f8014470,15
0x7fb8f8017990,24
0x7fb90c0020b0,16029
0x7fb90c0020b0,41
0x7fb8f8014470,7
0x7fb90c0020b0,11
0x7fb90c0020b0,38
0x7fb8f8017990,6
0x7fb90c0020b0,7917
0x7fb8f8014470,7
0x7fb90c0020b0,14701
0x7fb8f8017990,6
0x7fb90c0020b0,5598
0x7fb8f8014470,11
0x7fb8f8012a10,15
0x7fb90c0020b0,30738
0x7fb8f8014470,16
0x7fb8f8017990,19
0x7fb8f8016b00,23
0x7fb90c0020b0,35692
0x7fb8f8017990,17
0x7fb8f800f980,21
0x7fb90c0020b0,16031
0x7fb8f8017990,15
0x7fb8f8016b00,20
0x7fb8f8012a10,29
0x7fb90c0020b0,40762
0x7fb8f8016b00,11
0x7fb8f800ed10,16
0x7fb90c0020b0,16028
0x7fb90c0020b0,39
0x7fb8f8016b00,5
0x7fb90c0020b0,14989
0x7fb8f800ed10,22
0x7fb8f8012a10,26
0x7fb8f800f980,22
0x7fb90c0020b0,32046
0x7fb8f8012a10,6
0x7fb90c0020b0,9649
0x7fb8f800f980,6
0x7fb90c0020b0,10
0x7fb90c0020b0,47
0x7fb8f8012a10,12
0x7fb90c0020b0,13939
0x7fb8f800f980,7
0x7fb90c0020b0,10
0x7fb90c0020b0,46
0x7fb8f8012a10,11
0x7fb90c0020b0,12933
0x7fb8f800f980,15
0x7fb8f8014470,19
0x7fb8f8016b00,23
0x7fb90c0020b0,32730
0x7fb8f8014470,26
0x7fb8f8017990,32
0x7fb8f8012a10,34
0x7fb8f800f540,36
0x7fb90c0020b0,48069
0x7fb8f8017990,7
0x7fb90c0020b0,15
0x7fb90c0020b0,42
0x7fb8f8012a10,5
0x7fb90c0020b0,869
0x7fb8f8017990,7
0x7fb90c0020b0,10
0x7fb90c0020b0,44
0x7fb8f8012a10,5
0x7fb90c0020b0,17
0x7fb90c0020b0,41
0x7fb8f8017990,8
0x7fb90c0020b0,11
0x7fb90c0020b0,37
0x7fb8f8012a10,5
0x7fb90c0020b0,6849
0x7fb8f8017990,7
0x7fb90c0020b0,16
0x7fb90c0020b0,50
0x7fb8f8012a10,7
0x7fb90c0020b0,10
0x7fb90c0020b0,41
0x7fb8f8017990,6
0x7fb90c0020b0,10
0x7fb90c0020b0,48
0x7fb8f8012a10,11
0x7fb90c0020b0,13933
0x7fb8f8017990,11
0x7fb8f8010de0,15
0x7fb90c0020b0,24683
0x7fb8f8017990,11
0x7fb8f8012a10,15
0x7fb90c0020b0,16036
0x7fb90c0020b0,41
0x7fb8f8017990,10
0x7fb8f8010de0,15
0x7fb90c0020b0,16028
0x7fb90c0020b0,38
0x7fb8f8017990,6
0x7fb90c0020b0,10
0x7fb90c0020b0,54
0x7fb8f8010de0,5
0x7fb90c0020b0,4904
0x7fb8f8017990,6
0x7fb90c0020b0,10
0x7fb90c0020b0,46
0x7fb8f8010de0,8
0x7fb90c0020b0,2904
0x7fb8f8017990,13
0x7fb90c0020b0,10
0x7fb90c0020b0,49
0x7fb8f8010de0,11
0x7fb90c0020b0,14988
0x7fb8f8017990,11
0x7fb8f8012a10,15
0x7fb90c0020b0,29689
0x7fb8f8017990,16
0x7fb8f8010de0,174
0x7fb8f800f980,262
0x7fb90c0020b0,32071
0x7fb8f8010de0,7
0x7fb90c0020b0,23
0x7fb90c0020b0,53
0x7fb8f800f980,12
0x7fb90c0020b0,11
0x7fb90c0020b0,41
0x7fb8f8010de0,6
0x7fb90c0020b0,12
0x7fb90c0020b0,37
0x7fb8f800f980,5
0x7fb90c0020b0,11
0x7fb90c0020b0,40
0x7fb8f8010de0,6
0x7fb90c0020b0,4118
0x7fb8f800f980,17
0x7fb8f800ed10,24
0x7fb90c0020b0,16030
0x7fb8f800f980,17
0x7fb8f8010de0,16
0x7fb90c0020b0,23681
0x7fb8f800f980,6
0x7fb90c0020b0,12
0x7fb90c0020b0,51
0x7fb8f8010de0,13
0x7fb90c0020b0,12
0x7fb90c0020b0,43
0x7fb8f800f980,5
0x7fb90c0020b0,11
0x7fb90c0020b0,41
0x7fb8f8010de0,6
0x7fb90c0020b0,11
0x7fb90c0020b0,43
0x7fb8f800f980,6
0x7fb90c0020b0,1902
0x7fb8f8010de0,6
0x7fb90c0020b0,11
0x7fb90c0020b0,44
0x7fb8f800f980,6
0x7fb90c0020b0,3910
0x7fb8f8010de0,7
0x7fb90c0020b0,11698
0x7fb8f800f980,6
0x7fb90c0020b0,10704
0x7fb8f8010de0,11
0x7fb8f800ed10,15
0x7fb90c0020b0,22723
0x7fb8f8010de0,6
0x7fb90c0020b0,12
0x7fb90c0020b0,42
0x7fb8f800ed10,5
0x7fb90c0020b0,2894
0x7fb8f8010de0,6
0x7fb90c0020b0,15815
0x7fb8f800ed10,7
0x7fb90c0020b0,21
0x7fb90c0020b0,45
0x7fb8f8010de0,6
0x7fb90c0020b0,1857
0x7fb8f800ed10,7
0x7fb90c0020b0,5659
0x7fb8f8010de0,6
0x7fb90c0020b0,4575
0x7fb8f800ed10,12
0x7fb90c0020b0,11
0x7fb90c0020b0,39
0x7fb8f8010de0,6
0x7fb90c0020b0,8887
0x7fb8f800ed10,11
0x7fb8f800f980,15
0x7fb90c0020b0,16037
0x7fb90c0020b0,42
0x7fb8f800ed10,5
0x7fb90c0020b0,9870
0x7fb8f800f980,11
0x7fb8f8010de0,15
0x7fb90c0020b0,26693
0x7fb8f800f980,22
0x7fb8f800ed10,26
0x7fb8f8012a10,22
0x7fb90c0020b0,34711
0x7fb8f800ed10,16
0x7fb8f8014470,20
0x7fb8f8010de0,23
0x7fb90c0020b0,32048
0x7fb8f8014470,6
0x7fb90c0020b0,10
0x7fb90c0020b0,40
0x7fb8f8010de0,6
0x7fb90c0020b0,10
0x7fb90c0020b0,38
0x7fb8f8014470,6
0x7fb90c0020b0,11
0x7fb90c0020b0,37
0x7fb8f8010de0,5
0x7fb90c0020b0,11
0x7fb90c0020b0,40
0x7fb8f8014470,5
0x7fb90c0020b0,6873
0x7fb8f8010de0,7
0x7fb90c0020b0,11
0x7fb90c0020b0,47
0x7fb8f8014470,13
0x7fb90c0020b0,3943
0x7fb8f8010de0,11
0x7fb8f8017990,15
0x7fb90c0020b0,26697
0x7fb8f8010de0,6
0x7fb90c0020b0,10
0x7fb90c0020b0,41
0x7fb8f8017990,6
0x7fb90c0020b0,9877
0x7fb8f8010de0,10
0x7fb8f8014470,15
0x7fb90c0020b0,16028
0x7fb90c0020b0,42
0x7fb8f8010de0,6
0x7fb90c0020b0,11
0x7fb90c0020b0,39
0x7fb8f8014470,6
0x7fb90c0020b0,7889
0x7fb8f8010de0,13
0x7fb90c0020b0,3665
0x7fb8f8014470,7
0x7fb90c0020b0,13665
0x7fb8f8010de0,6
0x7fb90c0020b0,38
0x7fb90c0020b0,21
0x7fb8f8014470,7
0x7fb90c0020b0,13
0x7fb90c0020b0,26
0x7fb8f8010de0,10
0x7fb90c0020b0,14916
0x7fb8f8014470,7
0x7fb90c0020b0,13
0x7fb90c0020b0,21
0x7fb8f8010de0,6
0x7fb90c0020b0,12895
0x7fb8f8014470,6
0x7fb90c0020b0,11
0x7fb90c0020b0,48
0x7fb8f8010de0,16
0x7fb90c0020b0,13991
0x7fb8f8014470,12
0x7fb8f8017990,17
0x7fb90c0020b0,30776
0x7fb8f8014470,6
0x7fb90c0020b0,10
0x7fb90c0020b0,41
0x7fb8f8017990,12
0x7fb90c0020b0,3881
0x7fb8f8014470,7
0x7fb90c0020b0,10
0x7fb90c0020b0,41
0x7fb8f8017990,13
0x7fb90c0020b0,8948
0x7fb8f8014470,7
0x7fb90c0020b0,689
0x7fb8f8017990,7
0x7fb90c0020b0,10
0x7fb90c0020b0,28
0x7fb8f8014470,9
0x7fb90c0020b0,11
0x7fb90c0020b0,32
0x7fb8f8017990,11
0x7fb90c0020b0,11932
0x7fb8f8014470,7
0x7fb90c0020b0,10
0x7fb90c0020b0,20
0x7fb8f8017990,13
0x7fb90c0020b0,1778
0x7fb8f8014470,7
0x7fb90c0020b0,7693
0x7fb8f8017990,6
0x7fb90c0020b0,3729
0x7fb8f8014470,7
0x7fb90c0020b0,14691
0x7fb8f8017990,6
0x7fb90c0020b0,15865
0x7fb8f8014470,11
0x7fb8f8010de0,16
0x7fb90c0020b0,21789
0x7fb8f8014470,11
0x7fb8f8017990,17
0x7fb90c0020b0,23757
0x7fb8f8014470,7
0x7fb90c0020b0,9
0x7fb90c0020b0,24
0x7fb8f8017990,5
0x7fb90c0020b0,10907
0x7fb8f8014470,17
0x7fb8f8010de0,22
0x7fb8f8012a10,24
0x7fb90c0020b0,32051
0x7fb8f8010de0,6
0x7fb90c0020b0,7248
0x7fb8f8012a10,6
0x7fb90c0020b0,6131
0x7fb8f8010de0,6
0x7fb90c0020b0,10
0x7fb90c0020b0,21
0x7fb8f8012a10,6
0x7fb90c0020b0,18
0x7fb90c0020b0,19
0x7fb8f8010de0,9
0x7fb90c0020b0,11
0x7fb90c0020b0,18
0x7fb8f8012a10,6
0x7fb90c0020b0,11864
0x7fb8f8010de0,17
0x7fb8f800f980,21
0x7fb8f8017990,29
0x7fb90c0020b0,32053
0x7fb90c0020b0,21
0x7fb8f800f980,11
0x7fb8f800ed10,16
0x7fb90c0020b0,16046
0x7fb8f800f980,11
0x7fb8f8017990,16
0x7fb90c0020b0,24711
0x7fb8f800f980,11
0x7fb8f800ed10,16
0x7fb90c0020b0,31665
0x7fb8f800f980,11
0x7fb8f8017990,16
0x7fb90c0020b0,16031
0x7fb90c0020b0,17
0x7fb8f800f980,6
0x7fb90c0020b0,11
0x7fb90c0020b0,45
0x7fb8f8017990,15
0x7fb90c0020b0,17
0x7fb90c0020b0,20
0x7fb8f800f980,6
0x7fb90c0020b0,11
0x7fb90c0020b0,41
0x7fb8f8017990,13
0x7fb90c0020b0,853
0x7fb8f800f980,7
0x7fb90c0020b0,10
0x7fb90c0020b0,35
0x7fb8f8017990,11
0x7fb90c0020b0,17
0x7fb90c0020b0,34
0x7fb8f800f980,10
0x7fb90c0020b0,4922
0x7fb8f8017990,12
0x7fb90c0020b0,14719
0x7fb8f800f980,9
0x7fb90c0020b0,11
0x7fb90c0020b0,46
0x7fb8f8017990,14
0x7fb90c0020b0,12
0x7fb90c0020b0,18
0x7fb8f800f980,5
0x7fb90c0020b0,15971
0x7fb8f8017990,17
0x7fb8f800ed10,24
0x7fb90c0020b0,16038
0x7fb8f8017990,7
0x7fb90c0020b0,15767
0x7fb8f800ed10,21
0x7fb8f800f980,26
0x7fb90c0020b0,16041
0x7fb8f800ed10,11
0x7fb8f8017990,17
0x7fb90c0020b0,25382
0x7fb8f800ed10,12
0x7fb8f800f980,31
0x7fb90c0020b0,16058
0x7fb8f800ed10,13
0x7fb8f8017990,22
0x7fb90c0020b0,20696
0x7fb8f800ed10,7
0x7fb90c0020b0,10677
0x7fb8f8017990,11
0x7fb8f800f980,16
0x7fb90c0020b0,16028
0x7fb90c0020b0,20
0x7fb8f8017990,6
0x7fb90c0020b0,11
0x7fb90c0020b0,18
0x7fb8f800f980,6
0x7fb90c0020b0,12882
0x7fb8f8017990,16
0x7fb8f800ed10,20
0x7fb8f8012a10,23
0x7fb90c0020b0,32061
0x7fb8f800ed10,16
0x7fb8f8014470,19
0x7fb8f800f980,23
0x7fb90c0020b0,47834
0x7fb8f8014470,25
0x7fb8f8010de0,36
0x7fb8f8012a10,40
0x7fb8f800f820,42
0x7fb8f8014190,43
0x7fb90c0020b0,64100
0x7fb8f8014470,32
0x7fb8f8016b00,37
0x7fb8f800ed10,41
0x7fb8f8012a10,43
0x7fb8f8014190,48
0x7fb90c0020b0,76398
0x7fb8f80178d0,27
0x7fb8f8017990,34
0x7fb8f8010de0,31
0x7fb8f8016b00,34
0x7fb90c0020b0,48070
0x7fb8f800f820,20
0x7fb8f800f980,30
0x7fb8f8014190,32
0x7fb8f8016b00,35
0x7fb90c0020b0,62819
0x7fb8f800f980,16
0x7fb8f800ed10,20
0x7fb8f8014100,23
0x7fb90c0020b0,32064
0x7fb8f800ed10,12
0x7fb8f8014470,17
0x7fb90c0020b0,16028
0x7fb90c0020b0,25
0x7fb8f800ed10,12
0x7fb90c0020b0,8979
0x7fb8f8014470,11
0x7fb8f8014100,16
0x7fb90c0020b0,16030
0x7fb8f8014470,6
0x7fb90c0020b0,15839
0x7fb8f8014100,7
0x7fb90c0020b0,10692
0x7fb8f8014470,7
0x7fb90c0020b0,11695
0x7fb8f8014100,6
0x7fb90c0020b0,9
0x7fb90c0020b0,19
0x7fb8f8014470,8
0x7fb90c0020b0,12875
0x7fb8f8014100,16
0x7fb8f800ed10,20
0x7fb8f8014190,23
0x7fb90c0020b0,35813
0x7fb8f800ed10,22
0x7fb8f800f820,27
0x7fb8f8014470,30
0x7fb90c0020b0,32049
0x7fb8f800f820,16
0x7fb8f800f980,19
0x7fb8f8014190,23
0x7fb90c0020b0,41725
0x7fb8f800f980,15
0x7fb8f8014100,20
0x7fb8f8014470,23
0x7fb90c0020b0,32048
0x7fb90c0020b0,26
0x7fb8f8014100,7
0x7fb90c0020b0,11
0x7fb90c0020b0,18
0x7fb8f8014470,5
0x7fb90c0020b0,11787
0x7fb8f8014100,7
0x7fb90c0020b0,9692
0x7fb8f8014470,7
0x7fb90c0020b0,599
0x7fb8f8014100,7
0x7fb90c0020b0,5688
0x7fb8f8014470,6
0x7fb90c0020b0,10
0x7fb90c0020b0,28
0x7fb8f8014100,8
0x7fb90c0020b0,12
0x7fb90c0020b0,29
0x7fb8f8014470,9
0x7fb90c0020b0,11
0x7fb90c0020b0,39
0x7fb8f8014100,12
0x7fb90c0020b0,11964
0x7fb8f8014470,12
0x7fb8f800ed10,21
0x7fb90c0020b0,29757
0x7fb8f8014470,11
0x7fb8f8014100,16
0x7fb90c0020b0,24718
0x7fb8f8014470,7
0x7fb90c0020b0,11690
0x7fb8f8014100,11
0x7fb8f800ed10,16
0x7fb90c0020b0,16030
0x7fb8f8014100,7
0x7fb90c0020b0,10
0x7fb90c0020b0,20
0x7fb8f800ed10,6
0x7fb90c0020b0,2792
0x7fb8f8014100,8
0x7fb90c0020b0,10
0x7fb90c0020b0,20
0x7fb8f800ed10,6
0x7fb90c0020b0,3872
0x7fb8f8014100,7
0x7fb90c0020b0,4617
0x7fb8f800ed10,11
0x7fb8f8014470,16
0x7fb90c0020b0,16039
0x7fb8f800ed10,23
0x7fb8f8014100,23
0x7fb8f8014190,25
0x7fb90c0020b0,41765
0x7fb8f8014100,15
0x7fb8f800f820,20
0x7fb8f8014470,23
0x7fb90c0020b0,32049
0x7fb8f800f820,11
0x7fb8f800f980,16
0x7fb90c0020b0,16031
0x7fb90c0020b0,21
0x7fb8f800f820,10
0x7fb8f8014470,16
0x7fb90c0020b0,16038
0x7fb8f800f820,7
0x7fb90c0020b0,15
0x7fb90c0020b0,22
0x7fb8f8014470,6
0x7fb90c0020b0,12878
0x7fb8f800f820,12
0x7fb8f800f980,15
0x7fb90c0020b0,16037
0x7fb90c0020b0,20
0x7fb8f800f820,6
0x7fb90c0020b0,13880
0x7fb8f800f980,12
0x7fb8f8014470,16
0x7fb90c0020b0,16031
0x7fb8f800f980,6
0x7fb90c0020b0,9
0x7fb90c0020b0,35
0x7fb8f8014470,10
0x7fb90c0020b0,14931
0x7fb8f800f980,25
0x7fb8f800f820,29
0x7fb8f8014190,37
0x7fb8f8016ae0,40
0x7fb8f8012940,43
0x7fb90c0020b0,68831
0x7fb8f800f980,16
0x7fb8f80178d0,20
0x7fb8f8014100,28
0x7fb90c0020b0,32048
0x7fb90c0020b0,42
0x7fb8f80178d0,14
0x7fb90c0020b0,11921
0x7fb8f8014100,7
0x7fb90c0020b0,18
0x7fb90c0020b0,20
0x7fb8f80178d0,10
0x7fb90c0020b0,11
0x7fb90c0020b0,16
0x7fb8f8014100,7
0x7fb90c0020b0,11
0x7fb90c0020b0,26
0x7fb8f80178d0,8
0x7fb90c0020b0,11
0x7fb90c0020b0,32
0x7fb8f8014100,11
0x7fb90c0020b0,10946
0x7fb8f80178d0,7
0x7fb90c0020b0,10
0x7fb90c0020b0,19
0x7fb8f8014100,5
0x7fb90c0020b0,11886
0x7fb8f80178d0,7
0x7fb90c0020b0,10
0x7fb90c0020b0,33
0x7fb8f8014100,11
0x7fb90c0020b0,11
0x7fb90c0020b0,16
0x7fb8f80178d0,11
0x7fb90c0020b0,4930
0x7fb8f8014100,15
0x7fb8f800ed10,20
0x7fb8f800f820,22
0x7fb90c0020b0,32048
0x7fb8f800ed10,7
0x7fb90c0020b0,8659
0x7fb8f800f820,7
0x7fb90c0020b0,9
0x7fb90c0020b0,30
0x7fb8f800ed10,9
0x7fb90c0020b0,10
0x7fb90c0020b0,40
0x7fb8f800f820,12
0x7fb90c0020b0,17
0x7fb90c0020b0,34
0x7fb8f800ed10,11
0x7fb90c0020b0,13935
0x7fb8f800f820,7
0x7fb90c0020b0,2591
0x7fb8f800ed10,7
0x7fb90c0020b0,6695
0x7fb8f800f820,7
0x7fb90c0020b0,693
0x7fb8f800ed10,6
0x7fb90c0020b0,10
0x7fb90c0020b0,21
0x7fb8f800f820,6
0x7fb90c0020b0,11905
0x7fb8f800ed10,22
0x7fb8f8010da0,26
0x7fb8f80178d0,23
0x7fb90c0020b0,43881
0x7fb8f8010da0,11
0x7fb8f800f980,15
0x7fb90c0020b0,27731
0x7fb8f8010da0,15
0x7fb8f80178d0,20
0x7fb8f800f820,22
0x7fb90c0020b0,43767
0x7fb8f80178d0,53
0x7fb8f8014100,53
0x7fb8f800f980,56
0x7fb8f80113f0,57
0x7fb8f8016ac0,46
0x7fb90c0020b0,49
0x7fb90c0020b0,64089
0x7fb8f80178d0,26
0x7fb8f8014470,25
0x7fb8f8010da0,27
0x7fb8f800f980,30
0x7fb90c0020b0,53757
0x7fb8f8014470,50
0x7fb8f800f820,55
0x7fb8f8014190,59
0x7fb8f800f980,61
0x7fb8f8012960,59
0x7fb8f800ea40,62
0x7fb8f8016f70,63
0x7fb8f8016930,66
0x7fb8f8019b40,69
0x7fb90c0020b0,140948
0x7fb8f8013e40,24
0x7fb8f8014100,34
0x7fb8f80178d0,38
0x7fb8f8014470,41
0x7fb8f800f820,44
0x7fb90c0020b0,64087
0x7fb8f8013e40,42
0x7fb8f8010da0,34
0x7fb8f800e9b0,36
0x7fb8f80178d0,39
0x7fb90c0020b0,38
0x7fb90c0020b0,49805
0x7fb8f80200c0,7
0x7fb90c0020b0,13677
0x7fb8f8013e40,7
0x7fb90c0020b0,10
0x7fb90c0020b0,33
0x7fb8f80200c0,11
0x7fb90c0020b0,9958
0x7fb8f8013e40,7
0x7fb90c0020b0,15842
0x7fb8f80200c0,20
0x7fb8f800f980,25
0x7fb8f800f820,27
0x7fb8f8010da0,30
0x7fb90c0020b0,52818
0x7fb8f80200c0,6
0x7fb90c0020b0,10
0x7fb90c0020b0,29
0x7fb8f800f980,10
0x7fb90c0020b0,3921
0x7fb8f80200c0,8
0x7fb90c0020b0,3774
0x7fb8f800f980,7
0x7fb90c0020b0,8701
0x7fb8f80200c0,16
0x7fb8f8014100,19
0x7fb8f8013e40,22
0x7fb90c0020b0,44758
0x7fb8f8014100,19
0x7fb8f800ed10,29
0x7fb8f800f980,33
0x7fb8f800f820,36
0x7fb90c0020b0,48070
0x7fb8f8014100,24
0x7fb8f8014470,29
0x7fb8f8013e40,37
0x7fb8f800f980,39
0x7fb8f800c5c0,43
0x7fb90c0020b0,64094
0x7fb8f8014100,15
0x7fb8f8010da0,20
0x7fb8f80178d0,28
0x7fb90c0020b0,37653
0x7fb8f8010da0,20
0x7fb8f80200c0,24
0x7fb8f8014470,26
0x7fb8f80123e0,29
0x7fb90c0020b0,48067
0x7fb8f80200c0,7
0x7fb90c0020b0,14692
0x7fb8f8014470,11
0x7fb8f800ed10,15
0x7fb90c0020b0,20730
0x7fb8f8014470,15
0x7fb8f80200c0,20
0x7fb8f8014100,23
0x7fb90c0020b0,43739
0x7fb8f80200c0,19
